video_id,comments
eacvvczvPLo,"최일구 존나 착한게 뭔지암?
가끔 선임들이 아무거나 트집잡고
존나 갈굴때 있어서 짬찌일땐 
기분 ㅈ같아서 저러나 싶었는데
상말떄 투고 됬는데 
간부 새끼가 ""야 애들 요세 편해보이더라 갈궈라"" 라고 하더라"
eacvvczvPLo,마음이 편치 않다 옛날 생각에…
eacvvczvPLo,군대도 안 갔다왔는데 ptsd옴 ㅋㅋ우리 개도 군대 보내고싶네요
eacvvczvPLo,일구불쌍하네 싸대기맞고
eacvvczvPLo,진짜 줘까이 생긴것들이 꼭 저런 질문 한다니까 ㅋㅋㅋㅋㄹㅇ
eacvvczvPLo,"요즘 부조리 없어진건 좋은데
군대가 군대가 아니고, 이상하게 돌아간다고는 하더라.. 편하면 편한만큼 어느정도는 열심히 해야되는데, 더 편하려고만 하면 당나라 군대될거 같다.."
eacvvczvPLo,난 진짜 이런거 볼때마다 왜 여성들은 국방 무임승차하는지 모르겠음 진짜 남녀평등으로가자 지금까지는 남자가 갔으니깐 이제부터는 여자만 가자 말로만 존경한다 ㅈㄹ떨지말고
eacvvczvPLo,전역한지 한 참 됐는데도 심장이 다 쫄깃하네 ㄷㄷ
eacvvczvPLo,장삐쭈랑 비슷한 나이 대가 군대를 갔다면 모두가 겪었을 이야기.
eacvvczvPLo,라때는 나오겠네... 맞던시절이 있었지... 요즘은 밥 먹으면서 이어폰 끼고 노래듣던데 ㅋㅋㅋㅋ
eacvvczvPLo,아.. 감정 이입. 열받네..
eacvvczvPLo,"젠틀하게 ""두분다 x같이 생겼습니다"" 라고 하면 어떻게 되나요?"
eacvvczvPLo,정다정 어디있지?
eacvvczvPLo,ㅅㅂ 군대생각나네
eacvvczvPLo,ptsd 온다..
eacvvczvPLo,Thank-you for making English subtitles. Your series is very good and I am happy I took the time to give a channel with a different language a chance. So happy to see your starting this series again!
eacvvczvPLo,기무사 병이었는데 거긴 그래도 걸러져서 들어와서인지 비교적 정상인 사람들이었음
eacvvczvPLo,지금군대는 편하지.ㅋㅋ
eacvvczvPLo,와... 두번째 맞기전에 나도 모르게 목에 힘들어가네...
eacvvczvPLo,와 이번건 진짜 제대로 PTSD 오는데...?
eacvvczvPLo,눈치가 없네 커버 쳐준다고 얘기 2번이나 하고  우리 일구까지 붙혀주는데 딱 눈치있게 골랐어야지 그러니까 맞는거야 ㅋㅋ
eacvvczvPLo,"""야 내가 그래서 너네 안때리잖아 하도 쳐맞아가지고""
그는 빛이었다"
eacvvczvPLo,디테일보소..
eacvvczvPLo,요즘 군번은 이해할수없는 영상
eacvvczvPLo,논산훈련소 이등병 전입첫날 생각나게 만드네
eacvvczvPLo,일구가 신참이었을때 엄청 고생했군.
eacvvczvPLo,"밥먹을때 쩝소리난다고 겁나 맞고 취사병선임이 짬갈아서 개죽을 입에
부어주던게 생각이 나네요
씹어먹지말라고 다음엔 과자도
못먹게 입을 오바로크 친다던 그말이
진짜같아서 오줌지렸는데"
eacvvczvPLo,오인용 신연예인지옥 정병장은 잊었다.. 신병의 최일구다
eacvvczvPLo,흠..ㅜㅠ
eacvvczvPLo,90년대 군번인데 그때도 구타가 어느정도 있었지만 저런걸로 때리는건 개오바다...
eacvvczvPLo,와씨 간만에 10년 8월 군번 역재생되네
eacvvczvPLo,예비군 슬슬 다시 한다니까 신병도 다시 하네
eacvvczvPLo,"와씨ㅋㅋ 나 자대배치 첫날이랑 똑같네ㅋㅋㅋ.
일구 잘선택했네 고릴라는 주먹으로쳤을듯ㅋㅋㅋ"
eacvvczvPLo,PTSD..
eacvvczvPLo,"와씨 다들 같은 군생활했나...진짜 데자뷰보는거 같네
그때 상황과 똑같아서 15년이 넘었건만 심장 쫄리네"
eacvvczvPLo,라이브헬
eacvvczvPLo,아 씨 옛날생각나넼ㅋㅋㅋㅋㅋㅋ 그 기름통 관리하던 놈 양아치시키 나 자대첫날 옆에서 이등병인척 하다가 안속으니까 지 제대할때까지 깽판부렸었는데 후... 지 학생시절 담당일진이 다른소대 있어서 그앞에선 쩔쩔매더만.. 강약약강시키..
eacvvczvPLo,"유추의 시간을 가져보록 하겠습니다.

전산오류편보면 심진우 군번이 09로 시작하는게 보이는데요.. 전역 당시 병장 계급 제외 대부분 디지털입고있는것을 보아서 심진우는 09말 군번으로 추정됩니다. 최일구랑 심진우랑 한 4-3개월 정도 차이난다고 보면 최일구는 10년 초반 군번이겠네요. 그럼 최일구가 갓 전입온 짬찌인 이떄는 2010년 초-중순.. 그렇다면 여기서 최일구를 갈구고있는 선임들은 상말쯤으로 치면 08년 후반 군번들이네요.

이걸 말한이유는.. 제가 딱 2009 2월 입대 - 2010 12월 전역이어서 정확히 이때쯤 (여기서 한 상꺾쯤 되겠네요) 군생황을 해서 잘 아는데..  디테일 존나 뒈집니다.

일단 코디.. 저 떡볶이 활동복 08년 7월군번까지 보급으로 나왔는데요 (저희 부대는 여기가 컷).. 전역한 고참들이 친한 후임들한데 하사하고 가는 케이스가 많았습니다. 이때 전역하는 사람들은 08 중반이므로 여기 08후반과 친하게 지냈겠죠? 그래서 물려주고 간것같습니다. 또, 여기서 고참들 하의 보면 비둘기 활동복인걸로 보아, 떡볶이 활동복을 보급받은게 아니고 물려받은게 확실합니다. 매우 정확한 시대 구현입니다 ㅋㅋ. 개구리 활동복 바지 또한 짬의 상징인 레어템으로 아주 귀했습니다. 

그리고 갈굼 유형.. ""누가 더 잘생겼냐?"", ""여기서 제일 못생긴 새끼 지목해봐"", ""여기서 공부 제일 못할것같은 사람 누구냐"", ""자지 젤 작은 사람 누굴꺼 같아?"", ""아다일것같은 사람 지목!"" 기타등등 ㅅㅂ ㅋㅋㅋ 저녁점호 당직사관 돌아다닐때마다 항상 이지랄했는데요.. 이거 보니까 트라우마좀 생기네요. 나중에 지목한 사람이랑 근무나가면 존나 입이 닳도록 사과해보지만 뒷끝있는 고참이면 2시간 참 오래갔었음... 

암튼 결론적으로 장삐쭈 존나 대단합니다. 정확한 구현.. 다음 에피소드도 기대하겠습니다."
eacvvczvPLo,아니 어깨 어색한거 못봐쥬겠에
eacvvczvPLo,근데 신병입장에서 조금더 착해보이는 깔깔이 고르는게 정배인데 저런애들이 더 사이코인게 킬포네 하이퍼리얼리즘
eacvvczvPLo,진짜 괜찮아 괜찮아 오구오구 거리는 병장들을 골라라 덩치크고 겁주는애들은 은근히 저러고 뒤끝없이 끝냄
eacvvczvPLo,와 이게 바로 리얼리즘인가
eacvvczvPLo,미필인데 ㅅㅂ 저상황에서는 어찌해야해요..?? 군필형님들 알려주십쇼
eacvvczvPLo,"지금 군대는 저런게 잇을까...
난 04군번인데
일자침상 한곳에 16명..
두곳..30명..개 토 나왔었는데ㅠ"
eacvvczvPLo,"진짜 거꾸로 거슬러 올라간게
신의 한수! 개웃김"
eacvvczvPLo,짬찌한테 있다 PX가자 해놓고 체단실 가는 선임 특) 선임은 까먹고 지 할거하는데 짬찌들은 오매불망 기다리고 있어야함 ㅋㅋ
eacvvczvPLo,"14년도 동원훈련때 개구리 기수가 썰 풀어주는거 들었을때 자기들은 이등병때 맞으면서 군생활 했다는데
최뱀이 11년도 쯤 병장초였으까 저 시대는 09년도 정도 인데 진짜 맞으면서 군생활 했겠네"
eacvvczvPLo,참 버티다 버티니깐 제대하는 날이 오더라.....진짜 예전엔 저랬지....
eacvvczvPLo,"저런식으로 갈구면 모범답안은 먼가요?
모범답안 아시는분 댓글로 좀 알려주세요"
eacvvczvPLo,저런애들 나중에 재대하고 뭐함?
eacvvczvPLo,"님들아 그럴땐 ""두 분다 제가 감히 평가할수 있는 외모가 아니십니다"""
eacvvczvPLo,연출이... 더더 좋아져가네요. 와우
eacvvczvPLo,아 ㅅㅂ ptsd 존나 온다...
eacvvczvPLo,투머치야...
eacvvczvPLo,"신병 시즌 정리 해야할듯 저번에는 시즌3로 돌아온다고 했는데 보나마나 아이디어 안나와서 시즌0으로 하려는거같은데 설명해줘ㅠ
(시즌3는 드라마로 연결하려고 하나...)"
eacvvczvPLo,"와 ptsd오지네 ㅋㅋㅋ 선임이 싸대기 때리고 아프냐? 물어보고
아픕니다 -> 아프라고 때리지 세끼야 ( 더맞는다)
안아픕니다-> 안아프면 더맞아 세끼야(더맞는다)
죽음의 2지선다 생각난다 ㅋㅋ"
eacvvczvPLo,이런거  사라져야지 군대 너무 편해져서 안보도 문제임 지피에스 키고  셀카찍고
eacvvczvPLo,썸네일만 봐도 웃기냐 ㅋㅋㅋㅋ
eacvvczvPLo,아 시바 빨리 다음편 나왔으면 좋겠다 못기다리겠어
eacvvczvPLo,왜케 늦게 올려
eacvvczvPLo,장삐쭈가 저런 군생활을 해왔다는건가 최일구가 장삐쭈님?
eacvvczvPLo,이등병때 딱 저렇게 똑같은 질문 받아서 양자택일 꼭 하라고 압박줘서 한명 골랐더니 그자리에서 뺨 맞았던거 기억나네 아직도 그 생각만 나면 사회에서 한번 보고싶음
eacvvczvPLo,"딱 저럴때 군생활 했는데
후…. PTSD"
eacvvczvPLo,Ptsd 보소
eacvvczvPLo,전역한지 15년도 넘었는데 트라우마 재발시키네 ㄷ ㄷ
eacvvczvPLo,"디테일이 너무 정확하네요 ㅋㅋㅋ 재밌으면서 복무할때 PTSD가.. ㅋㅋㅋ
부대마다 다르지만 요즘 그 강력하다는 팬검술이 전혀 안통하는 흔히 말하는 옛날군대인 부대는 얼마든지 있습니다 
아무리 편하고 요즘 군대가 군대냐지만 2년 가까이를 강제로 고생하는건데
입대하거나 복무중인분들 몸만 안다치고 나오세요...다치면 평생 고생합니다.."
eacvvczvPLo,시즌 거꾸로 타는거 진짜 장삐쭈 ㅅㅂ천재냐?
eacvvczvPLo,09군번인데 신병올때마다 누가 잘생겼는지 물어보는건 이벤트였지 ㅋㅋ
eacvvczvPLo,이거보면 최일구 진짜천사였네
eacvvczvPLo,"여자인데 진짜 신병 영상 볼때마다 간접 군대체험 제대로 하고 갑니다...
현 군인분들 제대한분들 곧 군대 들어가시는 분들
어린 나이에 나라를 위해 군대 들어가셔서 훈련 받고 나라 지켜주셔서 감사합니다!
군대 당연히 힘들겠지만 제대하고 나서 하는 일마다 잘 풀리셨으면 좋겠어요! 
모두 화이팅!!!"
eacvvczvPLo,형 너무 자극저으로 가는거 같아 소소하게 가는것도 충분히 우리 설렘 자극 시키면서 세대 아우르는 먼가 만족시키는데 ...
eacvvczvPLo,최일구 때린놈 성모 생활관 왕고아니냐
eacvvczvPLo,저거 저 얼굴 윈스턴 아니냐 ㅋㅋㅋㅋㅋ
eacvvczvPLo,돼지한태 맞는것 보다 멸치한태 맞는게 더 안아프겠지 선택잘했다 일구야
eacvvczvPLo,"선임들의 질문을 번역해드리자면 

질문 : 누구한테 맞으면 덜 아플 거 같냐?"
eacvvczvPLo,정다정 같은 범죄자가 아무렇지 않게 위세를 떨치던 그 옛날 강호. 저들은 정다정에 비하면 새 발의 피일 것.
eacvvczvPLo,왜 모든 선임들은 생긴것도 줫같고 성격도 줫같이 생겼을까
eacvvczvPLo,존나 무섭다
eacvvczvPLo,"일병 막 달았을때 싸지방에서 시즌1
얼마후 폰 풀려서 폰으로 보고 전역직후 시즌2
예비군 2년차 시즌0"
eacvvczvPLo,와 보면서 숨막힌다 ㅋㅋㅋㅋㅋ
eacvvczvPLo,저게 만약 성윤모였다면 어땟을까? ㅋㅋ
eacvvczvPLo,"선임들이 나한테도 저 질문 했었는데ㅋㅋㅋㅋㅋㅋ
물론 저런 분위기까진 아니고 장난스런 분위기길래
순간적으로 
강동원과 원빈중에 누가 더 잘 생겼다고 제가 판단할 수 있겠습니까? 누구누구 상병님은 강동원 누구누구는 원빈과 아닙니까!? 했던 기억이ㅋ"
eacvvczvPLo,최일구 ㅆ곤대인줄알았는데 천사였네ㅋㅋ
eacvvczvPLo,홐ㅋㅎㅎㅋㅋㅎㅋㅎ
eacvvczvPLo,"전역한지 12년? 넘은 민방위입니다 09군번!!!
살벌하게 기대됩니다. 영화한편 만들어 주세요 
옛날 기억 새록새록 합니다. 굿굿"
eacvvczvPLo,내가 2011년도 군번인데.. 아무리 그래도 저정도 까지는 아니였는데.. 살벌하네 ㅎㄷㄷ
eacvvczvPLo,저게 리얼이었다는 게 더 소름
eacvvczvPLo,군대에서 성추행 및 극심한 괴롭힘으로 정신병걸려서 일병못달고 의병제대했는데 신병영상은 못참겟다. 그때의 고통스러운 기억이 떠오르긴하는데 이젠 다 추억이네. 공황도 이젠 증상없고
eacvvczvPLo,"나는 저런 질문 받고 솔찍하게 말했다
전역할놈이 못생겨서 ...
내군생활은 꽃길~"
eacvvczvPLo,역시 본편 만들어놓고 제로로 다시 과거로 가야지! 왕도 믿고 있었다고!ㅋㅋ
eacvvczvPLo,미필인데 저럴땐 진짜 뭐라고 대답해야 됨? (진짜 모름)
eacvvczvPLo,"요즘은 안그러겠지만 진짜 저랬었지.,.리얼리티 쩌네"
eacvvczvPLo,"진짜 그동안 1,2시즌에서 과거에 한말들 이렇게 풀어가네ㄷㄷ 진짜 웬만한 미디어보다 군생활 잘나타내는것 같음"
eacvvczvPLo,어? 근데 맞을때 관등성명은? 선임병이 터치하면 관등성명 좀..
eacvvczvPLo,ㄹㅇ 일자생활관썻었는데 지옥인데 ㄹㅇ로.. 후..
eacvvczvPLo,"아......
군대ㅡ ㅡ
왕고들 내기장기 두던거 치운거 생각나네...ㅅㅂ..."
eacvvczvPLo,"예전에 전입하자마자 오후8시에 창고끌려가서 간부들, 선임들 이름 다 외우게하면서 못외우면 ㅈㄴ맞은거 생각나네 ㅋㅋㅋ"
eacvvczvPLo,맨날 농으로만 쓰던 PTSD 가 진짜 이런기분이구나... 현기증 느껴지네 진짜...ㅠㅠㅠㅠ
eacvvczvPLo,일구는 라떼는 해도 된다고 본다
eacvvczvPLo,그래도 최일구가 사람 됨됨이가 되어있는게 짬먹고 후임들에게 되갚아 주는 성격이 아니였네...
eacvvczvPLo,"만연했던 병영구타가 한동안 없어졌다가 다시 늘어나고 있단다.
맞으면서 배우는 건 때리는 것밖에 없단다.
때리지 말자.. 맞지도 말자.."
eacvvczvPLo,10군번인데 우리 중대는 좀 덜했지만 옆에 2중대는 신병이 오면 저녁에 생활관 식구 다모여서 애를 개패듯이 패는게 전통이었음 그래야지 말을 잘듣는다며 ㅋㅋㅋ 근데 웃긴건 진짜로 걔네 신병들이 말을 조지게 잘듣고 다 에이스 였던 기억이 나네 한명 자살해서 포대 분해되긴 했지만
eacvvczvPLo,89-92년생..후
eacvvczvPLo,와 시발 최일구로 새로운 시나리오 만든건 장삐쭈 채널의 최고의 선택이다
eacvvczvPLo,군대 존나 편해졌으니까 군부심 부리지마라 Z세대들아 좀 역겹노
eacvvczvPLo,이건진짜 일구가 잘못선택했는데..?
eacvvczvPLo,09년 4월군번입니다 각종부조리와 천안함 김일성사망 연평도포격까지 겪었습니다 ㅎㅎ
eacvvczvPLo,훈이가 더빙이네 ㅋㅋ
eacvvczvPLo,전역한지 17년 내무실 처음 들어갔을때 그 좆같은 느낌이 살아났다 자다가 꿈에서 그시절 꿈 꿀거 같아서 기분이 죶같다
eacvvczvPLo,왼쪽이 그렇게 입을 열심히 털었는데 왼쪽 찍어주는게 도리지ㅋㅋㅋㅋㅋ
eacvvczvPLo,진짜 천사는 최일구 병장이었구나
eacvvczvPLo,아니 나도 누가더잘생겼냐고 당해봤는데 선임이 갑자기 암바걸고 간지럼태워서 야 빨리 내가더잘생겼다고 바꿔라 까진 당해봤어도 뺨은 ㄷㄷ 맞았으면 싸웠다진짜 16군번임
eacvvczvPLo,"와 자대 선임 GOP 올라가서 처음 봤을 때 누가 더 잘생겼나 물어봤던거 생각나네 ㅋㅋㅋㅋ
물론 구타는 없었지만 매우 당혹스러웠던 기억.."
eacvvczvPLo,고증 미쳤다 진짜로
eacvvczvPLo,ㅋㅋㅋ 계급이 깡패인게맞다 군대는
eacvvczvPLo,진짜 10년전에도 이랬고 서서히 선진병영이다 뭐다 하다가 지금은 씨발 군대가 완전 놀자판임 ㅋㅋ 14년1월 군번인데 나때도 솔직히 점점 개판이었음
eacvvczvPLo,"구타까진 아닌데 저거랑 비슷한 상황에 놓인 적이 생각나네요.
동기에 동갑인 병장 둘이 와서 자기들 중에 누가 더 못생겼냐고 하길래.. 솔찍히 도긴개긴인데 차마 한쪽을 고를 수 없어서 섣불리 대답을 못 내리던 와중에 한 명이 ""야, 이 새끼 식은땀 흘린다. 하지 말자."" 하면서 운 좋게 넘어갔죠.(노란견장의 힘?)
그때가 09년도 초였는데 당시 울 부대엔  구타가혹행위가 남아있던 터라 한 놈에겐 무조건 죽겠구나 싶었음."
eacvvczvPLo,전국 군필들이 공감하는 거 보면 성악설이 확실하다. 어째 전국이 다 똑같냐? 서로 다 일면식도 없는데....
eacvvczvPLo,아 나 ptsd 와
eacvvczvPLo,아직도 기억해 자대 전입 첫날 누가 더 어려보이냐고 하던 둘다 삭은 새끼들ㅋㅋㅋㅋ
eacvvczvPLo,보면서 랄부가 쪼그라들었다
eacvvczvPLo,그렇다고 왜 때려 자식들아
eacvvczvPLo,정답 : 개인적으로 양석준 상병님이 약간 더 잘생기셨는데 장덕규 상병님이 여자들이 더 좋아하는 스타일이라고 생각합니다. 죄송합니다.
eacvvczvPLo,"썸넬 보자 마자 무슨 상황인지
군필자들 예측 쌉가능 ㅋㅋ 혹시나 역시나 ㅋㅋ"
eacvvczvPLo,저런 질문 진짜 잴 짜증남 ㅋㅋ 남자들이 저런거로 후임들 괴롭히기나 하고 진짜 찌질 그자체
eacvvczvPLo,아 ㄹㅇ 군대서 아무 이유 없이 지 기분나쁘다고 뺨때기 맞았을때가 제일 ㅈ같았는데 비슷한게 여기서 나오네요.
eacvvczvPLo,전역 3일 남았던 병장 제일 잘생겼다고 한 거 후회...
eacvvczvPLo,군대에서 진짜 저러나요? 남자들 불쌍하긴 하네요..
eacvvczvPLo,으... 오늘꺼 되게 불쾌하네요..
eacvvczvPLo,"수색중대는 2개월마다 GP하고 막사를  오가며 생활하는데 GP 갈때는 실탄하고 수류탄 지급 받고 방탄복 입고 근무한다.
그래가지고 부조리가 없단다 과거에 503GP 사건 날까봐 그냥 세월아 내월아 그냥 자기 전역날만 기다리고 휴가 잘나온다고...
그래서 훈련병때 뭣 모르고 같은 동기랑 수색중대 지원했는데 아니 시x...
가자마자 저녁에 신고식이라면서 나 포함 7~8명 동기들이 구막사에서 활동복 입고 초록색 슬리퍼 신고 차렷자세로 서 있으면서 반대편 병장이 가슴을 군화 신고 걷어차면서
부동자세로 넘어져야 한다.
소리내서 안되고 움직여도 안된다.
당연히 뒤통수 개 아프게 까진다...
잘못하면 계속 다시 다시 다시 다시...
GP 간다고 안달라진다.
오히려 총 들고 있어도 쏠꺼면 쏘라고 지랄하고 선임은 계속 잠만 자고 사수가 자기 선임한테 털리거나 GP장이나 부소대장이 여러가지 짜증나게 하면 근무시간에 지 화풀이 한다
방탄모로 찍거나 군화로 정강이 까거나 최대한 안보이느 곳 가격한다.
그렇게 ㅈ같은 놈이 전역하면 그걸 당한놈들이 또 후임에게 그 후임은 또 그 자신의 후임에게 되풀이 된다.
그래도 안그러는 선임도 있는데 그것도 다 조작이다.
천사는 당근을 주고 악마는 괴롭히면서 후임 관리를 한다.
진짜 수색중대든 수색대대는 또는 GOP든간에 그냥 후방가라 후방에서도 땡보를 해라
간부들도 다르지 않다.
군 생활해 보면 부사관이나 장교들이나 부조리 많다... 빨래 심부름, PX 술 심부름, BOQ 자기 방 청소 심부름 등등...
군대는 힘들게 갔다와서 본인이 나불나불 거려도 결국 아무도 인정 안해준다 허리 안다치고 무릎 안다치고 목 안다치고 그냥 정신이나 육체 모두 건강히 살아서
돈 잘 벌고 연애 잘하고 가정 만들어서 사랑하는 아들, 딸 낳아 기르고 부모한테 효도하는게 남들한테 인정 받는 행위다."
eacvvczvPLo,누가 잘생겼는지 묻는 전통은 누가 처만들어낸거냐 진짜 도대체 ㅋㅋㅋㅋㅋ
eacvvczvPLo,마지막에 박민석 전입올때로 이어지는 건가???!!
eacvvczvPLo,영상 보는 내내 숨을 쉴 수가 없었다
eacvvczvPLo,"진짜 자대배치 받고 병장들 무서웠는데 병장들 다 가고 나니까 선임 후임 하다가 여기가 부대인지 남고인지 모르게 나중엔 형형거리고 편해졌었지
지금은 진짜 마편이 있어서 다행이지 우리도 초반엔 마편 써도 대대장이 개같이 무시하다가 짬밥 제일 낮은 대대장으로 바뀌니까 일 열심히 한다고 마편 하나하나 다 읽고 문제 있는 병사랑 간부까지도 싹 갈아엎고 징계 먹이고 좋았음 하지만 짬밥 제일 낮아서 작은것부터 큰것까지 모든 훈련을 거의 다 FM으로 함ㅡㅡ"
eacvvczvPLo,이게 군대다 ㅅㅂ
eacvvczvPLo,똑같은 20대 초반 애기들이 대체 왜그렇게들 후임들 괴롭히고 그랬는지... 돌이켜보면 안쓰럽기도하고 화나기도하고 답답합니다 앞으로는 절대 이런일없었으면 좋겠네요
eacvvczvPLo,구막사네
eacvvczvPLo,ㅋㅋㅋㅋㅋㅋ 와 재밌다 이게 또 나오네
eacvvczvPLo,와 10시간 만에 120만회 화력 봐... 우리가 이렇게 신병을 기다렸어요 건강보다 신병 매주 한 편씩 기대하겠습니다~
eacvvczvPLo,"추억 돋네.... 신병 때 누가 더 못생겼냐고...
X 같아서 질문한 녀석 가리키며 두꺼비 닮아서 못생겼다고 했음.

결과 : 그날 밤 선임들 얼굴 보고 무슨 동물 같냐고 질문들 받고 답하고 의외로 별일 없음.(몇 대 맞을 각오로 말했는데)"
eacvvczvPLo,"양석준상병인가 뭔가 골랐으면 저 고릴라한테 싸대기 맞는건가
죽다살았네 일구"
eacvvczvPLo,저기서 이제 배우는거지. 상급자가 가볍게 터치하는거는 터치당해도 아픈티내지말고 바로 원위치 해야된다는걸. 아니면 더 처맞는다는걸 말임. 지금은 없을거 같지? 있다...
eacvvczvPLo,구막사 등장이요~~~~
eacvvczvPLo,저런새끼들이 이제는 사회의 기성세대가 되어 우리를 옭아먹고 있는게 더 소름이다
eacvvczvPLo,저건 걍 누구한테 안맞고싶냐를 고르는거 아님?
eacvvczvPLo,랄지말고 눈빛맨이나 올려라!!
eacvvczvPLo,10년 1월 군번이였는데..제 바로 한달 윗 선임들까지가 저렇게 버텼다고 들었던..ㅠㅠㅠ
eacvvczvPLo,시발ㅋㅋ곧 군대 훈련소 입성도 17일 남아서 남일 같지가 않네...
eacvvczvPLo,일단 폭행의 유무를떠나 저놈의 야...  야..  야 시발 저건 90년대나 2000년 초반 군대나 10~15사이 부대나 쭈욱 이어져온 개같은 부조리 같음
eacvvczvPLo,우리 부대만 저런게 아니였꾸나..
eacvvczvPLo,오 이거 레전드ㅋㅋ
eacvvczvPLo,화질 구려도 좋으니 긴 분량으로 내게 오라
eacvvczvPLo,좆같은 파워게임
eacvvczvPLo,너무한거같아요..오
eacvvczvPLo,자대배치 받고 짐 풀고 그날 저녁 소대원 다 보였을때 첫 질문이 여기서 누가 제일 좆밥 같냐? 그 다음 질문이 입냄새 존나 날꺼 같은사람은?
eacvvczvPLo,형이야역시
eacvvczvPLo,일구 존나 좋은새끼였네
eacvvczvPLo,Hablo español no coreano
eacvvczvPLo,진짜 보기만 해도 ㅈ같다... 대한민국 현역 예비역 군인들 모두 파이팅...
eacvvczvPLo,14군번 맞은 적은 있는데 이등병 데려다가 장난치다가 때리는건 ㄹㅇ 몇 년도 군번 얘기임??
eacvvczvPLo,"못생긴 고릴라, 침팬지 닮은꼴 중 누가 더 잘생긴 건지 고르는 건 정말 어렵군요,
커버 쳐준다는 선임은 안 보이게, 안 들키게 조금씩 야비하게 오래 괴롭힐 것 같고
대놓고 협박하는 선임은 화끈하게 뒤지게 괴롭힐 것 같네"
eacvvczvPLo,07군번  내가 당했던 그대로네ㅋㅋㅋㅅㅂ 고르긴했는데  나는 솔직하게 잘생긴놈 골랐는데 때리진 않는데 개족같긴하더라 안당해본 사람은 몰러
eacvvczvPLo,좀 쳐맞아야 군대지.. 요즘은 어휴....
eacvvczvPLo,최고의 시기에 최고의 걸작이 나온거같다..
eacvvczvPLo,군부조리 개선에 세금을 쏟았으면 좋겠다. 월급인상이든 모병제든 가점이든 처우가 개선될만큼 되었으면 좋겠다. 이상한 포퓰리즘에 의한 모텔이나 헬스장 4만원 할인권(선착순) 뿌리기 말고 공무원 파격채용 이딴거 말고...
eacvvczvPLo,ㅈ같겠다 ㄹㅇ
eacvvczvPLo,시벌 떄리진 않았지만 신병올때마다 누가 머했냐 잘생겼냐 졸라많이함 ㅋㅋ 취침때도 쉬질않음
eacvvczvPLo,"댓글도 못쓰겠다,,,"
eacvvczvPLo,이게 DP보단 현실성 있는듯
eacvvczvPLo,양석중 상병을 선택하지 않은게 최일구 입장에서는 수습이 더 잘될줄 알았겠지 덜 지랄하고..
eacvvczvPLo,"딱 저 세대가 선생,군선임 2부류에게 뺨 맞던 마지막 세대인듯"
eacvvczvPLo,긴장감 지린다ㅋㅋㅋㅋ
eacvvczvPLo,ptsd온다 시발 입술 맞아서 찢어지고 피나는데 물떠다주고 입막던고 시발
eacvvczvPLo,ptsd ㅈㄴ 오네
eacvvczvPLo,03군번인데 라떼는 또라이는 많았어도 군대 가면 안되는 인종들은 안왔다. 전역할때되니까 고등학교도 졸업못한 애들이 오던데.. 휴 일찍군대 갔다온게 오히려 다행일지도
eacvvczvPLo,"이래서 인터넷이 보급 되었을 때 가장 양적인 효과가 이 것입니다. 
인터넷에 제대로 퍼지니 군대에서 마음의 편지를 무시 못하게 되었고, 지금에 와서는 간부들도 못 건드는 게 현실입니다. 
어휴.. 진짜 내가 있던 13년전에도 저랬어요. 
싸대기는 기본이었죠."
eacvvczvPLo,"사실 부대바이 부대가 옛날에도 컸어요. 그리고 선임병이 좋은 문화 만드느게 중요해요. 저는 당번병으로 일하면서, 그 이상한 선임 소식 들으면 바로 조사 보냈습니다. 부대에 사고 치고 폭력 하는 애들 영창 계속 보내니 어느순간 클린해 졌어요. 적어도 저 전역할때 까지는 부대내 폭력사고가 최소화 됬네요. 욕먹을 각오 하고 그냥 부대 문화 못바꾸면 계속 악습 이어지는 거고 용기 있는 분이 지휘관이랑 잘 합의해서 조금씩 바꾸면 개선 됩니다. 저도 민방위이긴 하지만 요새 분들도 군생활 무사히 전역하시고 남한테 피해 안끼치는 생활 하시길 바랍니다. 다들 피해자인데, 가해자가 되선 안되겠죠."
eacvvczvPLo,"국방부에서 싫어하겠는데 이번시즌은 ㅎㅎ 
시작부터가 진짜 리얼이라 ㅎㅎ"
eacvvczvPLo,이게 군대지
eacvvczvPLo,돌아왔구나 장태식이
eacvvczvPLo,다른 군대표절영상들보다 이게 ㄹㅇ 찐임
eacvvczvPLo,"그냥 침상생활 안해보면 공감을 못하겠구만ㅋㅋㅋ

그 적막하고 매마른 분위기 ㅋㅋ"
eacvvczvPLo,무친 일그형님 진짜 구막사구막사 했는데 미친 다 진짜 였네 미찬 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
eacvvczvPLo,진짜..진짜..ㅈ같겠다..
eacvvczvPLo,와 PTSD오네 ㅋ ㅋ ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ
eacvvczvPLo,"요즘군대 사고방식으로  저시절 군대를
이해하려 하면안된다
저때는 ㄹㅇ  심심하면  선임이 후임 쳐 패던 시절이었다  욕설은 기본이고
성추행도 일삼던  시절"
eacvvczvPLo,와 이번껀 진짜 1세대 군대편 느낌이네
eacvvczvPLo,저런 부조리를 참고 견디면 변화가 없죠 . 맞받아치고 불이익 받았던 많은 분들이있었기 때문에 변화가 생긴거.. 이건 민주주의 발전 상황과도 비슷하죠
